,name,x1,x2,y1,y2,classname,bbox
3938,3122.png,133,136,152,179,mask_surgical,"[133, 136, 152, 179]"
3939,3122.png,298,104,336,147,mask_surgical,"[298, 104, 336, 147]"
3940,3122.png,444,133,465,171,mask_surgical,"[444, 133, 465, 171]"
3941,2494.png,358,57,543,328,face_with_mask,"[358, 57, 543, 328]"
3942,2494.png,654,279,852,518,face_with_mask,"[654, 279, 852, 518]"
3943,2494.png,21,207,134,335,face_with_mask,"[21, 207, 134, 335]"
3944,2494.png,374,196,532,329,mask_surgical,"[374, 196, 532, 329]"
3945,2494.png,675,347,828,478,mask_surgical,"[675, 347, 828, 478]"
3946,2494.png,40,264,121,330,mask_surgical,"[40, 264, 121, 330]"
3947,2494.png,359,59,543,194,hair_net,"[359, 59, 543, 194]"
3948,2494.png,668,305,840,358,hair_net,"[668, 305, 840, 358]"
3949,2494.png,20,231,133,336,face_shield,"[20, 231, 133, 336]"
3950,2494.png,359,150,535,330,face_shield,"[359, 150, 535, 330]"
3951,2494.png,649,232,855,520,face_shield,"[649, 232, 855, 520]"
3952,4833.png,508,105,680,322,face_with_mask,"[508, 105, 680, 322]"
3953,4833.png,518,229,647,287,eyeglasses,"[518, 229, 647, 287]"
3954,4833.png,517,244,654,322,mask_surgical,"[517, 244, 654, 322]"
3955,4261.png,134,13,431,376,face_with_mask,"[134, 13, 431, 376]"
3956,4261.png,143,166,419,375,mask_colorful,"[143, 166, 419, 375]"
3957,2892.png,57,2,649,546,face_with_mask,"[57, 2, 649, 546]"
3958,2892.png,70,139,647,543,mask_colorful,"[70, 139, 647, 543]"
3959,5302.jpg,3,0,421,415,face_no_mask,"[3, 0, 421, 415]"
3960,2080.jpg,269,37,452,254,face_with_mask,"[269, 37, 452, 254]"
3961,2080.jpg,286,115,430,236,mask_surgical,"[286, 115, 430, 236]"
3962,2080.jpg,278,64,444,152,goggles,"[278, 64, 444, 152]"
3963,2080.jpg,304,84,425,138,eyeglasses,"[304, 84, 425, 138]"
3964,3037.png,906,210,1039,359,face_with_mask,"[906, 210, 1039, 359]"
3965,3037.png,802,251,870,340,face_with_mask,"[802, 251, 870, 340]"
3966,3037.png,530,222,618,335,face_with_mask,"[530, 222, 618, 335]"
3967,3037.png,330,93,433,228,face_no_mask,"[330, 93, 433, 228]"
3968,3037.png,556,300,598,332,mask_surgical,"[556, 300, 598, 332]"
3969,3037.png,812,300,853,335,mask_surgical,"[812, 300, 853, 335]"
3970,3037.png,765,280,795,304,mask_surgical,"[765, 280, 795, 304]"
3971,3037.png,943,311,1012,363,mask_surgical,"[943, 311, 1012, 363]"
3972,3037.png,756,251,797,309,face_with_mask,"[756, 251, 797, 309]"
3973,3037.png,529,223,604,291,hat,"[529, 223, 604, 291]"
3974,3037.png,907,212,1042,290,hat,"[907, 212, 1042, 290]"
3975,3037.png,755,251,798,286,hat,"[755, 251, 798, 286]"
3976,3037.png,805,293,840,314,eyeglasses,"[805, 293, 840, 314]"
3977,3037.png,769,273,795,283,eyeglasses,"[769, 273, 795, 283]"
3978,3037.png,953,293,1025,319,eyeglasses,"[953, 293, 1025, 319]"
3979,3037.png,97,268,148,318,mask_surgical,"[97, 268, 148, 318]"
3980,3037.png,87,204,162,314,face_with_mask,"[87, 204, 162, 314]"
3981,1967.jpg,539,74,631,177,face_no_mask,"[539, 74, 631, 177]"
3982,1967.jpg,267,59,394,200,face_with_mask,"[267, 59, 394, 200]"
3983,1967.jpg,274,106,344,184,mask_surgical,"[274, 106, 344, 184]"
3984,1967.jpg,271,3,409,80,hat,"[271, 3, 409, 80]"
3985,1967.jpg,541,115,596,141,sunglasses,"[541, 115, 596, 141]"
3986,6006.jpg,11,172,209,369,face_no_mask,"[11, 172, 209, 369]"
3987,6006.jpg,298,124,426,285,face_no_mask,"[298, 124, 426, 285]"
3988,6006.jpg,571,140,697,289,face_no_mask,"[571, 140, 697, 289]"
3989,6006.jpg,463,207,553,292,face_other_covering,"[463, 207, 553, 292]"
3990,6006.jpg,467,208,552,306,hijab_niqab,"[467, 208, 552, 306]"
3991,5286.jpg,254,269,535,562,scarf_bandana,"[254, 269, 535, 562]"
3992,5286.jpg,179,5,585,579,face_other_covering,"[179, 5, 585, 579]"
3993,2020.jpg,597,79,686,193,face_with_mask,"[597, 79, 686, 193]"
3994,2020.jpg,515,106,586,187,face_with_mask,"[515, 106, 586, 187]"
3995,2020.jpg,346,126,397,183,face_with_mask,"[346, 126, 397, 183]"
3996,2020.jpg,277,129,334,196,face_with_mask,"[277, 129, 334, 196]"
3997,2020.jpg,609,125,679,186,mask_colorful,"[609, 125, 679, 186]"
3998,2020.jpg,106,115,155,174,mask_colorful,"[106, 115, 155, 174]"
3999,2020.jpg,75,76,162,180,face_with_mask,"[75, 76, 162, 180]"
4000,2020.jpg,526,138,583,181,mask_surgical,"[526, 138, 583, 181]"
4001,2020.jpg,351,147,390,176,mask_surgical,"[351, 147, 390, 176]"
4002,2020.jpg,288,154,325,188,mask_surgical,"[288, 154, 325, 188]"
4003,3841.png,293,55,500,336,face_with_mask,"[293, 55, 500, 336]"
4004,3841.png,316,205,485,327,mask_surgical,"[316, 205, 485, 327]"
4005,3841.png,309,224,469,271,eyeglasses,"[309, 224, 469, 271]"
4006,3841.png,1,3,93,152,face_no_mask,"[1, 3, 93, 152]"
4007,3841.png,605,6,648,64,face_no_mask,"[605, 6, 648, 64]"
4008,3841.png,425,5,482,64,face_no_mask,"[425, 5, 482, 64]"
4009,3841.png,616,31,700,363,face_no_mask,"[616, 31, 700, 363]"
4010,2226.png,286,8,373,115,face_with_mask,"[286, 8, 373, 115]"
4011,2226.png,285,53,365,108,mask_colorful,"[285, 53, 365, 108]"
4012,3111.png,69,5,579,600,face_with_mask,"[69, 5, 579, 600]"
4013,3111.png,163,291,579,600,mask_colorful,"[163, 291, 579, 600]"
4014,3111.png,613,289,663,347,face_no_mask,"[613, 289, 663, 347]"
4015,4034.png,142,7,408,349,face_other_covering,"[142, 7, 408, 349]"
4016,4034.png,170,113,357,185,eyeglasses,"[170, 113, 357, 185]"
4017,4034.png,152,161,394,349,scarf_bandana,"[152, 161, 394, 349]"
4018,3859.png,281,41,492,318,face_with_mask,"[281, 41, 492, 318]"
4019,3859.png,827,38,1027,248,face_with_mask,"[827, 38, 1027, 248]"
4020,3859.png,279,39,489,174,turban,"[279, 39, 489, 174]"
4021,3859.png,352,214,466,313,mask_surgical,"[352, 214, 466, 313]"
4022,3859.png,379,197,492,246,eyeglasses,"[379, 197, 492, 246]"
4023,3859.png,865,169,937,238,mask_colorful,"[865, 169, 937, 238]"
4024,3859.png,790,86,971,276,face_shield,"[790, 86, 971, 276]"
4025,3859.png,841,37,1040,209,hair_net,"[841, 37, 1040, 209]"
4026,2924.png,263,6,358,124,face_other_covering,"[263, 6, 358, 124]"
4027,2924.png,246,10,356,135,hijab_niqab,"[246, 10, 356, 135]"
4028,2924.png,283,44,351,78,sunglasses,"[283, 44, 351, 78]"
4029,4213.png,550,170,664,249,sunglasses,"[550, 170, 664, 249]"
4030,4213.png,202,3,356,121,face_other_covering,"[202, 3, 356, 121]"
4031,4213.png,196,3,366,165,hijab_niqab,"[196, 3, 366, 165]"
4032,4213.png,520,68,686,290,face_with_mask,"[520, 68, 686, 290]"
4033,4213.png,518,64,691,284,face_with_mask,"[518, 64, 691, 284]"
4034,4213.png,521,185,648,291,mask_colorful,"[521, 185, 648, 291]"
4035,4213.png,203,0,335,122,face_other_covering,"[203, 0, 335, 122]"
4036,2597.png,212,10,542,405,face_with_mask,"[212, 10, 542, 405]"
4037,2597.png,291,207,512,402,mask_colorful,"[291, 207, 512, 402]"
4038,4980.png,176,69,522,506,face_with_mask,"[176, 69, 522, 506]"
4039,4980.png,226,317,507,502,mask_colorful,"[226, 317, 507, 502]"
4040,4216.png,95,169,241,279,mask_surgical,"[95, 169, 241, 279]"
4041,4216.png,240,177,384,298,mask_surgical,"[240, 177, 384, 298]"
4042,4216.png,72,0,246,149,turban,"[72, 0, 246, 149]"
4043,4216.png,247,41,419,149,turban,"[247, 41, 419, 149]"
4044,4216.png,68,0,240,281,face_with_mask,"[68, 0, 240, 281]"
4045,4216.png,68,3,240,278,face_with_mask,"[68, 3, 240, 278]"
4046,4216.png,241,39,422,300,face_with_mask,"[241, 39, 422, 300]"
4047,4216.png,242,35,417,299,face_with_mask,"[242, 35, 417, 299]"
4048,2042.jpg,214,70,614,526,face_with_mask,"[214, 70, 614, 526]"
4049,2042.jpg,318,226,596,505,mask_colorful,"[318, 226, 596, 505]"
4050,2596.png,315,47,433,194,face_with_mask,"[315, 47, 433, 194]"
4051,2596.png,317,119,401,192,mask_surgical,"[317, 119, 401, 192]"
4052,3423.png,298,148,373,218,face_with_mask,"[298, 148, 373, 218]"
4053,3423.png,299,169,363,212,mask_colorful,"[299, 169, 363, 212]"
4054,4376.png,111,51,399,444,face_with_mask,"[111, 51, 399, 444]"
4055,4376.png,115,238,351,440,mask_colorful,"[115, 238, 351, 440]"
4056,4661.png,228,67,305,169,face_with_mask,"[228, 67, 305, 169]"
4057,4661.png,249,106,304,162,mask_surgical,"[249, 106, 304, 162]"
4058,5203.jpg,2405,895,3658,2312,face_other_covering,"[2405, 895, 3658, 2312]"
4059,5203.jpg,2428,1411,3491,1908,sunglasses,"[2428, 1411, 3491, 1908]"
4060,2456.png,78,5,312,327,face_other_covering,"[78, 5, 312, 327]"
4061,2456.png,95,124,277,395,scarf_bandana,"[95, 124, 277, 395]"
4062,2456.png,70,6,316,390,hood,"[70, 6, 316, 390]"
4063,3519.png,24,91,216,327,face_other_covering,"[24, 91, 216, 327]"
4064,3519.png,209,72,365,309,face_other_covering,"[209, 72, 365, 309]"
4065,3519.png,21,143,203,269,goggles,"[21, 143, 203, 269]"
4066,3519.png,211,157,360,255,goggles,"[211, 157, 360, 255]"
4067,3519.png,212,76,367,193,helmet,"[212, 76, 367, 193]"
4068,3519.png,62,88,214,199,hat,"[62, 88, 214, 199]"
4069,4060.png,260,24,444,226,face_other_covering,"[260, 24, 444, 226]"
4070,4060.png,261,26,440,222,helmet,"[261, 26, 440, 222]"
4071,4060.png,60,74,220,268,face_no_mask,"[60, 74, 220, 268]"
4072,4060.png,664,265,702,302,eyeglasses,"[664, 265, 702, 302]"
4073,4060.png,665,184,733,366,face_other_covering,"[665, 184, 733, 366]"
4074,4990.jpg,180,0,329,166,face_other_covering,"[180, 0, 329, 166]"
4075,4990.jpg,183,2,326,132,helmet,"[183, 2, 326, 132]"
4076,4990.jpg,186,21,326,83,goggles,"[186, 21, 326, 83]"
4077,4560.png,331,48,515,293,face_with_mask,"[331, 48, 515, 293]"
4078,4560.png,341,181,496,292,mask_colorful,"[341, 181, 496, 292]"
4079,4560.png,337,149,492,201,sunglasses,"[337, 149, 492, 201]"
4080,5757.jpg,511,277,813,646,face_no_mask,"[511, 277, 813, 646]"
4081,5757.jpg,787,232,1030,569,face_no_mask,"[787, 232, 1030, 569]"
4082,5757.jpg,1017,238,1185,534,face_no_mask,"[1017, 238, 1185, 534]"
4083,5757.jpg,1319,234,1561,541,face_no_mask,"[1319, 234, 1561, 541]"
4084,5757.jpg,1500,420,1738,769,face_no_mask,"[1500, 420, 1738, 769]"
4085,3875.png,96,70,341,400,face_with_mask,"[96, 70, 341, 400]"
4086,3875.png,1,2,164,285,face_with_mask_incorrect,"[1, 2, 164, 285]"
4087,3875.png,0,217,88,285,mask_colorful,"[0, 217, 88, 285]"
4088,3875.png,121,246,309,396,mask_surgical,"[121, 246, 309, 396]"
4089,3875.png,96,21,340,270,hat,"[96, 21, 340, 270]"
4090,3342.png,78,5,528,606,face_with_mask,"[78, 5, 528, 606]"
4091,3342.png,156,334,501,608,mask_colorful,"[156, 334, 501, 608]"
4092,3342.png,97,0,639,278,hat,"[97, 0, 639, 278]"
4093,5415.jpg,730,79,838,240,face_shield,"[730, 79, 838, 240]"
4094,5415.jpg,200,72,287,229,face_shield,"[200, 72, 287, 229]"
4095,5415.jpg,755,19,893,199,face_other_covering,"[755, 19, 893, 199]"
4096,5415.jpg,174,56,282,210,face_other_covering,"[174, 56, 282, 210]"
4097,5415.jpg,764,132,801,159,eyeglasses,"[764, 132, 801, 159]"
4098,3046.png,258,6,837,588,face_with_mask,"[258, 6, 837, 588]"
4099,3046.png,335,223,805,586,mask_colorful,"[335, 223, 805, 586]"
4100,2277.png,491,43,641,241,face_with_mask,"[491, 43, 641, 241]"
4101,2277.png,496,153,607,233,mask_surgical,"[496, 153, 607, 233]"
4102,2277.png,358,68,435,154,face_no_mask,"[358, 68, 435, 154]"
4103,2277.png,271,83,323,142,face_no_mask,"[271, 83, 323, 142]"
4104,2277.png,46,85,70,113,face_no_mask,"[46, 85, 70, 113]"
4105,3623.png,285,36,396,169,face_other_covering,"[285, 36, 396, 169]"
4106,3623.png,786,58,900,219,face_other_covering,"[786, 58, 900, 219]"
4107,3623.png,243,38,391,186,hijab_niqab,"[243, 38, 391, 186]"
4108,3623.png,784,60,964,248,hijab_niqab,"[784, 60, 964, 248]"
4109,3623.png,511,101,616,247,face_other_covering,"[511, 101, 616, 247]"
4110,3623.png,505,101,618,264,hijab_niqab,"[505, 101, 618, 264]"
4111,3623.png,63,55,264,226,hijab_niqab,"[63, 55, 264, 226]"
4112,3623.png,131,51,260,214,face_other_covering,"[131, 51, 260, 214]"
4113,2656.png,88,6,646,567,face_with_mask,"[88, 6, 646, 567]"
4114,2656.png,131,272,578,569,mask_colorful,"[131, 272, 578, 569]"
4115,2656.png,88,6,647,174,hat,"[88, 6, 647, 174]"
4116,4860.png,327,35,408,127,face_with_mask,"[327, 35, 408, 127]"
4117,4860.png,331,68,396,123,mask_surgical,"[331, 68, 396, 123]"
4118,2395.png,385,101,434,167,face_with_mask,"[385, 101, 434, 167]"
4119,2395.png,209,128,242,170,face_with_mask,"[209, 128, 242, 170]"
4120,2395.png,398,135,433,167,mask_surgical,"[398, 135, 433, 167]"
4121,2395.png,214,154,240,168,mask_colorful,"[214, 154, 240, 168]"
4122,2395.png,211,144,242,152,eyeglasses,"[211, 144, 242, 152]"
4123,6184.jpg,497,2,848,267,face_no_mask,"[497, 2, 848, 267]"
4124,4162.png,115,107,408,546,face_with_mask,"[115, 107, 408, 546]"
4125,4162.png,141,303,381,542,mask_colorful,"[141, 303, 381, 542]"
4126,3551.png,456,87,539,192,face_with_mask,"[456, 87, 539, 192]"
4127,3551.png,210,69,318,212,face_with_mask_incorrect,"[210, 69, 318, 212]"
4128,3551.png,474,148,533,191,mask_surgical,"[474, 148, 533, 191]"
4129,3551.png,256,144,309,203,mask_surgical,"[256, 144, 309, 203]"
4130,3018.png,95,112,225,290,face_with_mask,"[95, 112, 225, 290]"
4131,3018.png,265,125,328,216,face_with_mask,"[265, 125, 328, 216]"
4132,3018.png,364,139,429,225,face_with_mask,"[364, 139, 429, 225]"
4133,3018.png,108,196,215,290,mask_surgical,"[108, 196, 215, 290]"
4134,3018.png,273,165,323,212,mask_surgical,"[273, 165, 323, 212]"
4135,3018.png,369,177,420,224,mask_surgical,"[369, 177, 420, 224]"
4136,4705.png,284,111,471,360,face_with_mask,"[284, 111, 471, 360]"
4137,4705.png,710,263,869,438,face_with_mask,"[710, 263, 869, 438]"
4138,4705.png,716,309,855,351,eyeglasses,"[716, 309, 855, 351]"
4139,4705.png,301,238,453,351,mask_surgical,"[301, 238, 453, 351]"
4140,4705.png,717,327,862,440,mask_surgical,"[717, 327, 862, 440]"
4141,2421.png,249,122,398,353,face_with_mask,"[249, 122, 398, 353]"
4142,2421.png,256,238,397,348,mask_surgical,"[256, 238, 397, 348]"
4143,2421.png,534,81,624,211,face_no_mask,"[534, 81, 624, 211]"
4144,2421.png,163,74,243,171,face_with_mask,"[163, 74, 243, 171]"
4145,2421.png,409,93,485,187,face_with_mask,"[409, 93, 485, 187]"
4146,2421.png,12,68,125,191,face_no_mask,"[12, 68, 125, 191]"
4147,2421.png,428,142,488,187,mask_surgical,"[428, 142, 488, 187]"
4148,2421.png,183,124,243,168,mask_surgical,"[183, 124, 243, 168]"
4149,2574.png,96,8,615,561,face_with_mask,"[96, 8, 615, 561]"
4150,2574.png,194,275,538,559,mask_colorful,"[194, 275, 538, 559]"
4151,2574.png,92,3,617,279,hat,"[92, 3, 617, 279]"
4152,2155.png,147,11,280,178,face_with_mask,"[147, 11, 280, 178]"
4153,2155.png,151,97,260,174,mask_surgical,"[151, 97, 260, 174]"
4154,2155.png,494,72,517,107,face_no_mask,"[494, 72, 517, 107]"
4155,2171.png,6,176,284,552,face_with_mask,"[6, 176, 284, 552]"
4156,2171.png,443,10,711,419,face_with_mask,"[443, 10, 711, 419]"
4157,2171.png,450,4,711,164,hat,"[450, 4, 711, 164]"
4158,2171.png,7,421,279,552,mask_colorful,"[7, 421, 279, 552]"
4159,2171.png,451,232,710,415,mask_colorful,"[451, 232, 710, 415]"
4160,2171.png,452,173,708,257,eyeglasses,"[452, 173, 708, 257]"
4161,2219.png,310,32,423,177,face_with_mask,"[310, 32, 423, 177]"
4162,2219.png,314,110,366,165,mask_surgical,"[314, 110, 366, 165]"
4163,2219.png,313,75,395,172,face_shield,"[313, 75, 395, 172]"
4164,2219.png,311,35,423,92,hair_net,"[311, 35, 423, 92]"
4165,3924.png,285,1,626,442,face_other_covering,"[285, 1, 626, 442]"
4166,3924.png,290,12,625,432,helmet,"[290, 12, 625, 432]"
4167,5486.jpg,158,7,465,359,face_other_covering,"[158, 7, 465, 359]"
4168,5486.jpg,197,154,448,350,scarf_bandana,"[197, 154, 448, 350]"
4169,4236.png,332,2,453,190,face_with_mask,"[332, 2, 453, 190]"
4170,4236.png,338,111,446,187,mask_colorful,"[338, 111, 446, 187]"
4171,2246.png,303,49,455,227,face_no_mask,"[303, 49, 455, 227]"
4172,5942.jpg,192,115,371,328,face_no_mask,"[192, 115, 371, 328]"
4173,5942.jpg,644,208,817,447,face_no_mask,"[644, 208, 817, 447]"
4174,5942.jpg,954,22,1189,317,face_no_mask,"[954, 22, 1189, 317]"
4175,2432.png,108,203,247,333,face_with_mask,"[108, 203, 247, 333]"
4176,2432.png,151,259,230,328,mask_surgical,"[151, 259, 230, 328]"
4177,2432.png,108,203,251,263,hat,"[108, 203, 251, 263]"
4178,2214.png,339,37,659,476,face_with_mask,"[339, 37, 659, 476]"
4179,2214.png,91,192,314,497,face_with_mask,"[91, 192, 314, 497]"
4180,2214.png,111,373,308,500,mask_surgical,"[111, 373, 308, 500]"
4181,2214.png,359,301,589,470,mask_surgical,"[359, 301, 589, 470]"
4182,3864.png,184,137,313,321,face_with_mask,"[184, 137, 313, 321]"
4183,3864.png,375,351,425,417,face_with_mask,"[375, 351, 425, 417]"
4184,3864.png,225,239,305,318,mask_surgical,"[225, 239, 305, 318]"
4185,3864.png,375,390,414,415,mask_surgical,"[375, 390, 414, 415]"
4186,4326.png,173,48,381,311,face_with_mask,"[173, 48, 381, 311]"
4187,4326.png,649,81,917,360,face_with_mask,"[649, 81, 917, 360]"
4188,4326.png,703,220,873,354,mask_surgical,"[703, 220, 873, 354]"
4189,4326.png,222,178,355,303,mask_surgical,"[222, 178, 355, 303]"
4190,4326.png,263,157,376,220,eyeglasses,"[263, 157, 376, 220]"
4191,4326.png,691,107,909,233,hat,"[691, 107, 909, 233]"
4192,4326.png,117,12,408,366,hood,"[117, 12, 408, 366]"
4193,4326.png,624,1,924,365,hood,"[624, 1, 924, 365]"
4194,2089.jpg,123,37,213,169,face_other_covering,"[123, 37, 213, 169]"
4195,2089.jpg,69,30,247,184,hijab_niqab,"[69, 30, 247, 184]"
4196,3866.png,258,256,303,314,face_with_mask,"[258, 256, 303, 314]"
4197,3866.png,264,285,298,310,mask_surgical,"[264, 285, 298, 310]"
4198,3866.png,259,259,301,285,hat,"[259, 259, 301, 285]"
4199,4032.png,353,158,550,434,face_with_mask,"[353, 158, 550, 434]"
4200,4032.png,22,2,335,412,face_with_mask,"[22, 2, 335, 412]"
4201,4032.png,63,241,313,410,mask_colorful,"[63, 241, 313, 410]"
4202,4032.png,367,305,541,432,mask_colorful,"[367, 305, 541, 432]"
4203,5726.jpg,371,3,599,272,hijab_niqab,"[371, 3, 599, 272]"
4204,5726.jpg,363,0,600,278,face_other_covering,"[363, 0, 600, 278]"
4205,5740.jpg,355,88,411,146,face_with_mask_incorrect,"[355, 88, 411, 146]"
4206,5740.jpg,362,124,391,161,mask_surgical,"[362, 124, 391, 161]"
4207,5740.jpg,215,108,262,148,mask_surgical,"[215, 108, 262, 148]"
4208,5740.jpg,208,65,275,151,hijab_niqab,"[208, 65, 275, 151]"
4209,5740.jpg,207,64,276,152,face_with_mask,"[207, 64, 276, 152]"
4210,1958.jpg,249,76,636,571,face_other_covering,"[249, 76, 636, 571]"
4211,1958.jpg,268,156,671,570,gas_mask,"[268, 156, 671, 570]"
4212,1958.jpg,142,1,645,505,hood,"[142, 1, 645, 505]"
4213,4487.png,143,7,427,385,face_with_mask,"[143, 7, 427, 385]"
4214,4487.png,146,209,362,383,mask_colorful,"[146, 209, 362, 383]"
4215,6159.jpg,369,20,561,240,face_no_mask,"[369, 20, 561, 240]"
4216,5323.jpg,525,254,603,343,mask_surgical,"[525, 254, 603, 343]"
4217,5323.jpg,528,214,662,337,face_with_mask,"[528, 214, 662, 337]"
4218,5323.jpg,460,56,712,219,hat,"[460, 56, 712, 219]"
4219,5509.jpg,408,8,482,106,face_other_covering,"[408, 8, 482, 106]"
4220,5509.jpg,419,39,476,61,eyeglasses,"[419, 39, 476, 61]"
4221,5675.jpg,361,46,650,407,face_no_mask,"[361, 46, 650, 407]"
4222,5414.jpg,195,303,549,813,face_other_covering,"[195, 303, 549, 813]"
4223,5414.jpg,120,410,585,922,face_shield,"[120, 410, 585, 922]"
4224,2364.png,164,3,630,628,face_other_covering,"[164, 3, 630, 628]"
4225,2364.png,169,5,626,626,balaclava_ski_mask,"[169, 5, 626, 626]"
4226,2364.png,191,239,610,338,eyeglasses,"[191, 239, 610, 338]"
4227,6116.jpg,650,235,783,413,face_no_mask,"[650, 235, 783, 413]"
4228,6116.jpg,886,278,1025,432,face_no_mask,"[886, 278, 1025, 432]"
4229,6116.jpg,410,296,530,450,face_no_mask,"[410, 296, 530, 450]"
4230,6116.jpg,149,244,288,416,face_no_mask,"[149, 244, 288, 416]"
4231,6116.jpg,1150,262,1283,426,face_no_mask,"[1150, 262, 1283, 426]"
4232,6116.jpg,1286,0,1416,101,face_no_mask,"[1286, 0, 1416, 101]"
4233,6053.jpg,137,21,331,247,face_no_mask,"[137, 21, 331, 247]"
4234,6053.jpg,356,216,494,266,eyeglasses,"[356, 216, 494, 266]"
4235,6053.jpg,311,113,522,347,face_other_covering,"[311, 113, 522, 347]"
4236,4331.png,279,48,419,228,face_with_mask,"[279, 48, 419, 228]"
4237,4331.png,316,150,400,225,mask_surgical,"[316, 150, 400, 225]"
4238,4331.png,201,38,415,283,hijab_niqab,"[201, 38, 415, 283]"
4239,2792.png,339,268,400,337,face_with_mask,"[339, 268, 400, 337]"
4240,2792.png,343,304,372,335,mask_surgical,"[343, 304, 372, 335]"
4241,3663.png,58,53,270,346,face_with_mask,"[58, 53, 270, 346]"
4242,3663.png,132,179,264,223,eyeglasses,"[132, 179, 264, 223]"
4243,3663.png,107,211,262,343,mask_surgical,"[107, 211, 262, 343]"
4244,3972.png,438,198,510,296,face_with_mask,"[438, 198, 510, 296]"
4245,3972.png,257,329,337,397,face_with_mask,"[257, 329, 337, 397]"
4246,3972.png,271,370,334,394,mask_colorful,"[271, 370, 334, 394]"
4247,3972.png,445,264,504,294,mask_colorful,"[445, 264, 504, 294]"
4248,3972.png,446,247,503,270,eyeglasses,"[446, 247, 503, 270]"
4249,4954.png,258,204,371,347,face_with_mask,"[258, 204, 371, 347]"
4250,4954.png,259,250,355,343,mask_surgical,"[259, 250, 355, 343]"
4251,4954.png,268,241,368,307,eyeglasses,"[268, 241, 368, 307]"
4252,3820.png,112,192,269,326,face_with_mask,"[112, 192, 269, 326]"
4253,3820.png,227,241,264,318,mask_surgical,"[227, 241, 264, 318]"
4254,3820.png,555,248,633,332,face_with_mask,"[555, 248, 633, 332]"
4255,3820.png,561,294,613,321,mask_surgical,"[561, 294, 613, 321]"
4256,3820.png,554,246,636,305,hat,"[554, 246, 636, 305]"
4257,5339.jpg,341,127,414,207,face_other_covering,"[341, 127, 414, 207]"
4258,5339.jpg,213,85,268,155,face_no_mask,"[213, 85, 268, 155]"
4259,5339.jpg,315,80,436,209,face_shield,"[315, 80, 436, 209]"
4260,3935.png,285,17,371,150,face_with_mask,"[285, 17, 371, 150]"
4261,3935.png,307,100,364,147,mask_colorful,"[307, 100, 364, 147]"
4262,4494.png,150,138,514,622,face_with_mask,"[150, 138, 514, 622]"
4263,4494.png,177,385,490,609,mask_colorful,"[177, 385, 490, 609]"
